,ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Year
1362,AL102005,                TEN,20050818,1800,  , TD,18.0,-43.6,30,2005
1363,AL102006,              ISAAC,20061003,1800,  , TS,49.5,-47.0,75,2006
1364,AL102007,                TEN,20070922,1800, L, TD,30.7,-85.4,30,2007
1365,AL102008,          JOSEPHINE,20080910,1800,  , TS,18.1,-21.9,55,2008
1366,AL102009,              HENRI,20091011,1800,  , TS,21.0,-49.2,45,2009
1367,AL102010,            HERMINE,20100910,1800, L, TS,37.5,-95.0,60,2010
1368,AL102011,                TEN,20110827,1800,  , TD,15.8,-29.0,30,2011
1369,AL102012,              JOYCE,20120824,1800,  , TS,17.4,-31.7,35,2012
1370,AL102013,             INGRID,20130917,1800, L, TS,23.7,-92.2,75,2013
1371,AL102015,                IDA,20150928,1800,  , TS,9.7,-24.2,45,2015
1372,AL111870,            UNNAMED,18701103,1800,  , TS,24.2,-84.0,70,1870
1373,AL111878,            UNNAMED,18781025,1800, L, TS,42.9,-59.8,90,1878
1374,AL111880,            UNNAMED,18801024,1800, L, TS,50.8,-63.5,60,1880
1375,AL111886,            UNNAMED,18861015,1800,  , TS,35.0,-45.9,45,1886
1376,AL111887,            UNNAMED,18871009,1800,  , TS,20.2,-84.7,50,1887
1377,AL111893,            UNNAMED,18931023,1800, L, TS,40.0,-75.1,50,1893
1378,AL111898,            UNNAMED,18981104,1800,  , TS,18.3,-61.2,50,1898
1379,AL111901,            UNNAMED,19011014,1800,  , TS,45.8,-40.0,60,1901
1380,AL111906,            UNNAMED,19061110,1800,  , TS,25.5,-69.5,70,1906
1381,AL111909,            UNNAMED,19091013,1800, L, TS,34.9,-62.9,105,1909
1382,AL111916,            UNNAMED,19160925,1800,  , TS,42.0,-45.5,105,1916
1383,AL111924,            UNNAMED,19241114,1800,  , TS,36.5,-61.0,70,1924
1384,AL111926,            UNNAMED,19261116,1800,  , TS,23.2,-79.2,35,1926
1385,AL111931,            UNNAMED,19311105,1800,  , TS,18.5,-83.5,50,1931
1386,AL111932,            UNNAMED,19321018,1800,  , TS,37.3,-81.8,60,1932
1387,AL111933,            UNNAMED,19330907,1800, L, TS,33.4,-56.4,120,1933
1388,AL111934,            UNNAMED,19341006,1800, L, TS,31.5,-84.0,50,1934
1389,AL111936,            UNNAMED,19360831,1800,  , TS,21.6,-86.2,70,1936
1390,AL111937,            UNNAMED,19371021,1800,  , TS,39.8,-45.3,70,1937
1391,AL111942,            UNNAMED,19421111,1800,  , TS,23.0,-72.0,95,1942
1392,AL111944,            UNNAMED,19441003,1800,  , TS,20.5,-59.0,40,1944
1393,AL111945,            UNNAMED,19451016,1800,  , TS,39.0,-32.2,85,1945
1394,AL111949,            UNNAMED,19491007,1800, L, TS,43.9,-87.5,95,1949
1395,AL111950,               KING,19501020,2200, L, TS,32.9,-78.2,115,1950
1396,AL111951,                JIG,19511020,1800,  , TS,33.8,-69.9,65,1951
1397,AL111952,            UNNAMED,19521130,1800,  , TS,29.3,-54.8,50,1952
1398,AL111953,            UNNAMED,19531008,1800,  , TS,51.2,-43.6,55,1953
1399,AL111954,            UNNAMED,19540918,1800,  , TS,25.9,-89.0,40,1954
1400,AL111955,            UNNAMED,19550928,1800,  , TS,53.5,-30.0,45,1955
1401,AL111956,            UNNAMED,19561019,2100, L, TS,39.2,-68.0,55,1956
1402,AL111958,            UNNAMED,19580529,1800,  , TS,45.0,-64.5,55,1958
1403,AL111959,             JUDITH,19591022,1800, L, TS,32.0,-52.5,75,1959
1404,AL111961,               INGA,19611108,1800,  , TS,22.5,-93.7,60,1961
1405,AL111964,             ISBELL,19641017,1800,  , TS,36.5,-76.1,110,1964
1406,AL111966,               LOIS,19661114,1800,  , TS,47.0,-14.3,70,1966
1407,AL111967,             ARLENE,19670904,1800,  , TS,46.7,-35.8,75,1967
1408,AL111968,            UNNAMED,19680925,1800,  , TD,9.5,-43.1,30,1968
1409,AL111969,            UNNAMED,19690826,1800,  , TD,15.2,-52.2,25,1969
1410,AL111970,            UNNAMED,19700907,1800,  , TD,17.5,-19.0,25,1970
1411,AL111971,               FERN,19710913,1800,  , TS,30.7,-87.5,80,1971
1412,AL111972,             CARRIE,19720905,1800,  , TS,47.0,-63.0,60,1972
1413,AL111973,            UNNAMED,19730912,1800,  , TD,30.0,-86.0,30,1973
1414,AL111974,            UNNAMED,19740911,1800,  , TD,21.0,-19.0,30,1974
1415,AL111975,            UNNAMED,19750907,1800,  , TD,22.0,-95.0,25,1975
1416,AL111976,            FRANCES,19760907,1800,  , TS,43.5,-25.7,100,1976
1417,AL111977,            UNNAMED,19771003,1800,  , TD,12.0,-46.0,30,1977
1418,AL111978,            UNNAMED,19780901,1800,  , TD,28.0,-86.0,30,1978
1419,AL111979,           FREDERIC,19790915,1800,  , TS,48.0,-25.5,115,1979
1420,AL111980,           DANIELLE,19800907,1800,  , TS,29.4,-90.6,50,1980
1421,AL111981,            UNNAMED,19810821,1800,  , TD,14.0,-33.0,30,1981
1422,AL111984,            EDOUARD,19840915,1800,  , TS,20.7,-95.7,55,1984
1423,AL111985,             ISABEL,19851015,2100, L, TS,35.8,-69.2,60,1985
1424,AL111987,            UNNAMED,19870917,1800,  , TD,22.0,-54.0,30,1987
1425,AL111988,               JOAN,19881023,1800, L, TS,9.5,-42.2,125,1988
1426,AL111989,               HUGO,19890925,1800, L, TS,58.0,-20.0,140,1989
1427,AL111990,            UNNAMED,19900927,1800,  , TD,19.8,-45.0,30,1990
1428,AL111991,              GRACE,19911029,1800, W, TS,32.5,-59.0,90,1991
1429,AL111994,           FLORENCE,19941108,1800,  , TS,44.2,-36.2,95,1994
1430,AL111995,              JERRY,19950828,1800, L, TS,33.9,-78.7,35,1995
1431,AL111996,               KYLE,19961012,2100, L, TS,17.3,-86.5,45,1996
1432,AL111998,               KARL,19980929,1800,  , TS,49.0,-8.0,90,1998
1433,AL111999,            UNNAMED,19991006,1800,  , TD,20.4,-93.8,30,1999
1434,AL112000,             GORDON,20000921,1800, L, TS,43.5,-63.0,70,2000
1435,AL112001,               IRIS,20011009,1800, L, TS,17.4,-58.2,125,2001
1436,AL112002,          JOSEPHINE,20020919,1800,  , TS,41.5,-43.3,50,2002
1437,AL112003,              GRACE,20030902,1800, L, TS,34.6,-92.4,35,2003
1438,AL112004,             JEANNE,20040929,1800, L, TS,38.8,-60.0,105,2004
1439,AL112005,               JOSE,20050823,1800, L, TS,19.7,-94.5,50,2005
1440,AL112007,              JERRY,20070924,1800,  , TS,41.0,-43.5,35,2007
1441,AL112008,               KYLE,20080930,1800, L, TS,48.4,-60.8,75,2008
1442,AL112009,                IDA,20091111,2100, W, TS,30.8,-81.3,90,2009
1443,AL112010,               IGOR,20100923,1800, L, TS,58.5,-22.7,135,2010
1444,AL112011,               JOSE,20110829,1800,  , TS,38.3,-59.0,40,2011
1445,AL112012,               KIRK,20120903,1800,  , TS,51.7,-30.9,90,2012
1446,AL112013,              JERRY,20131006,1800,  , TS,38.0,-28.9,45,2013
1447,AL112015,            JOAQUIN,20151015,2100, L, TS,44.2,-7.7,135,2015
1448,AL121878,            UNNAMED,18781202,1800,  , TS,18.0,-50.3,60,1878
1449,AL121886,            UNNAMED,18861026,1800,  , TS,27.9,-56.0,60,1886
1450,AL121887,            UNNAMED,18871009,1800,  , TS,26.9,-74.1,60,1887
1451,AL121893,            UNNAMED,18931112,1800,  , TS,41.0,-37.9,60,1893
1452,AL121901,            UNNAMED,19011018,1800,  , TS,28.4,-63.7,50,1901
1453,AL121909,            UNNAMED,19091114,1800,  , TS,21.5,-56.5,90,1909
1454,AL121916,            UNNAMED,19161005,2100, L, TS,31.7,-74.6,50,1916
1455,AL121931,            UNNAMED,19311116,1800,  , TS,19.5,-79.0,45,1931
1456,AL121932,            UNNAMED,19321012,1800,  , TS,41.5,-57.0,50,1932
1457,AL121933,            UNNAMED,19330922,1800,  , TS,62.1,-31.2,120,1933
1458,AL121934,            UNNAMED,19341023,1800,  , TS,29.7,-62.5,40,1934
1459,AL121936,            UNNAMED,19360908,1800,  , TS,21.2,-57.8,35,1936
1460,AL121944,            UNNAMED,19441015,1800,  , TS,41.5,-16.0,70,1944
1461,AL121949,            UNNAMED,19491007,1800,  , TS,34.8,-34.5,50,1949
1462,AL121950,            UNNAMED,19501024,1800,  , TS,39.3,-21.7,60,1950
1463,AL121951,            UNNAMED,19511212,1800,  , TS,41.5,-24.0,70,1951
1464,AL121953,              HAZEL,19531016,1800, L, TS,62.5,-28.1,75,1953
1465,AL121954,              GILDA,19540930,1800, L, TS,21.7,-75.8,60,1954
1466,AL121955,            UNNAMED,19551014,1800,  , TS,40.0,-36.0,55,1955
1467,AL121956,            UNNAMED,19561121,1800,  , TS,25.6,-47.0,40,1956
1468,AL121958,            UNNAMED,19581018,1800,  , TS,45.0,-53.0,60,1958
1469,AL121959,            UNNAMED,19590806,1800,  , TS,47.5,-58.5,60,1959
1470,AL121964,            UNNAMED,19641110,1800,  , TS,18.5,-80.1,35,1964
1471,AL121967,              CHLOE,19670921,1800,  , TS,45.1,-1.5,95,1967
1472,AL121968,            FRANCES,19680930,1800,  , TS,37.5,-36.5,50,1968
1473,AL121969,                EVE,19690827,1800,  , TS,32.8,-67.5,50,1969
1474,AL121970,               ELLA,19700913,1800,  , TS,24.2,-83.5,110,1970
1475,AL121971,            UNNAMED,19710908,1800,  , TD,17.0,-17.5,30,1971
1476,AL121972,            UNNAMED,19720905,1800,  , TD,34.0,-43.0,25,1972
1477,AL121973,              ELLEN,19730923,1800,  , TS,55.5,-22.4,100,1973
1478,AL121974,              DOLLY,19740905,1800,  , TS,44.2,-60.3,45,1974
1479,AL121975,            UNNAMED,19750914,1800,  , TD,40.0,-52.0,30,1975
1480,AL121976,            UNNAMED,19760906,1800,  , TD,34.5,-71.5,25,1976
1481,AL121977,            UNNAMED,19771005,1800,  , TD,31.0,-43.0,30,1977
1482,AL121978,            UNNAMED,19780911,1800,  , TD,37.5,-16.0,30,1978
1483,AL121979,              ELENA,19790902,1800,  , TS,29.6,-89.1,35,1979
1484,AL121980,            FRANCES,19800921,1800,  , TS,54.0,-19.0,100,1980
1485,AL121981,            UNNAMED,19810829,1800,  , TD,26.0,-92.6,30,1981
1486,AL121984,               FRAN,19840920,1800,  , TS,21.1,-21.3,55,1984
1487,AL121985,               JUAN,19851101,1800, L, TS,36.8,-86.6,75,1985
1488,AL121987,              EMILY,19870926,1800, L, TS,9.8,-36.0,110,1987
1489,AL121988,              KEITH,19881126,1800, L, TS,52.5,-42.0,65,1988
1490,AL121989,               IRIS,19890921,1800,  , TS,22.5,-44.0,60,1989
1491,AL121990,          JOSEPHINE,19901006,1800,  , TS,41.0,-32.0,75,1990
1492,AL121991,            UNNAMED,19911102,1800, L, TS,46.3,-55.5,65,1991
1493,AL121994,             GORDON,19941121,1800, L, TS,34.1,-74.2,75,1994
1494,AL121995,              KAREN,19950903,1800,  , TS,33.0,-32.7,45,1995
1495,AL121996,               LILI,19961029,1800, L, TS,54.5,-1.0,100,1996
1496,AL121998,               LISA,19981010,1800,  , TS,52.1,-32.0,65,1998
1497,AL121999,            UNNAMED,19991008,1800,  , TD,17.3,-44.8,30,1999
1498,AL122000,             HELENE,20000925,1800, L, WV,46.1,-48.8,60,2000
1499,AL122001,              JERRY,20011008,1800,  , TS,14.5,-50.6,45,2001
1500,AL122002,               KYLE,20021012,2200, L, TS,36.7,-49.1,75,2002
1501,AL122003,              HENRI,20030908,1800, L, TS,32.9,-75.3,50,2003
1502,AL122004,               KARL,20040928,1800,  , TS,65.5,-2.0,125,2004
1503,AL122005,            KATRINA,20050831,2230, L, TS,40.1,-75.1,150,2005
1504,AL122007,              KAREN,20070929,1800,  , TS,16.8,-35.9,65,2007
1505,AL122008,              LAURA,20081004,1800,  , TS,57.0,-26.0,70,2008
1506,AL122010,              JULIA,20100924,1800,  , TS,34.9,-20.5,120,2010
1507,AL122011,              KATIA,20110912,1800,  , TS,9.9,-0.0,120,2011
1508,AL122012,             LESLIE,20120912,1800, S, TS,55.5,-27.4,70,2012
1509,AL122013,              KAREN,20131006,2100, P, TS,28.1,-86.8,55,2013
1510,AL122015,               KATE,20151113,1800,  , TS,41.9,-45.4,75,2015
1511,AL131887,            UNNAMED,18871022,1800,  , TS,46.6,-59.7,75,1887
1512,AL131901,            UNNAMED,19011106,1800,  , TS,38.5,-49.2,70,1901
1513,AL131916,            UNNAMED,19161015,1800,  , TS,48.5,-41.1,105,1916
1514,AL131931,            UNNAMED,19311125,1800,  , TS,28.5,-63.7,55,1931
1515,AL131932,            UNNAMED,19321021,1800,  , TS,36.0,-35.0,60,1932
1516,AL131933,            UNNAMED,19330916,1800,  , TS,22.3,-87.0,95,1933
1517,AL131934,            UNNAMED,19341130,1800,  , TS,31.3,-60.7,100,1934
1518,AL131936,            UNNAMED,19360925,1800,  , TS,52.7,-25.6,105,1936
1519,AL131944,            UNNAMED,19441024,2100, L, TS,66.0,-34.0,125,1944
1520,AL131949,            UNNAMED,19491021,1800,  , TS,45.0,-45.0,80,1949
1521,AL131950,               LOVE,19501022,1800, L, TS,33.0,-81.2,70,1950
1522,AL131953,            UNNAMED,19531126,1800,  , TS,33.4,-54.2,45,1953
1523,AL131954,            UNNAMED,19541007,1800,  , TS,54.2,-29.0,85,1954
1524,AL131955,              KATIE,19551019,1800, L, TS,32.0,-63.3,95,1955
1525,AL131959,            UNNAMED,19590904,1800,  , TS,58.5,-21.5,60,1959
1526,AL131967,             BEULAH,19670922,1800,  , TS,27.7,-57.0,140,1967
1527,AL131968,            UNNAMED,19680929,1800,  , TD,27.9,-72.1,-99,1968
1528,AL131969,          FRANCELIA,19690904,1800,  , TS,17.3,-62.0,100,1969
1529,AL131970,             FELICE,19700917,1800,  , TS,33.8,-77.5,60,1970
1530,AL131971,              EDITH,19710918,1800,  , TS,34.0,-58.0,140,1971
1531,AL131972,               DAWN,19720914,1800,  , TS,36.6,-70.4,70,1972
1532,AL131973,            UNNAMED,19730926,1800,  , TD,30.0,-77.5,25,1973
1533,AL131974,             ELAINE,19740914,1800,  , TS,42.0,-48.0,60,1974
1534,AL131975,             ELOISE,19750924,1800,  , TS,37.5,-54.1,110,1975
1535,AL131976,            UNNAMED,19760907,1800,  , TD,28.0,-85.0,25,1976
1536,AL131977,             EVELYN,19771016,1800,  , TS,49.1,-58.3,70,1977
1537,AL131978,            FLOSSIE,19780916,1800,  , TS,51.5,-19.0,85,1978
1538,AL131979,            UNNAMED,19790906,1800,  , TD,39.0,-22.0,30,1979
1539,AL131980,            HERMINE,19800926,1800,  , TS,19.3,-77.2,60,1980
1540,AL131981,              EMILY,19810912,1800,  , TS,42.9,-41.0,80,1981
1541,AL131984,             GUSTAV,19840919,1800,  , TS,34.6,-62.6,45,1984
1542,AL131985,               KATE,19851123,2230, L, TS,34.7,-63.8,105,1985
1543,AL131987,              FLOYD,19871014,2100, L, TS,29.5,-74.0,65,1987
1544,AL131988,            UNNAMED,19880602,1800,  , TD,25.0,-80.0,25,1988
1545,AL131989,            UNNAMED,19891005,1800,  , TD,22.3,-43.0,30,1989
1546,AL131990,              KLAUS,19901009,1800,  , TS,24.5,-59.3,70,1990
1547,AL131995,               LUIS,19950912,1800, L, TS,60.0,-22.7,120,1995
1548,AL131996,              MARCO,19961126,1800,  , TS,20.1,-74.5,65,1996
1549,AL131998,              MITCH,19981109,1800, L, TS,63.5,-5.0,155,1998
1550,AL131999,              IRENE,19991019,2000, L, TS,51.0,-45.0,95,1999
1551,AL132000,              ISAAC,20001004,1800,  , TS,62.0,-4.0,120,2000
1552,AL132001,              KAREN,20011015,1800, L, TS,48.0,-62.0,70,2001
1553,AL132002,               LILI,20021004,2013, L, WV,35.8,-44.6,125,2002
1554,AL132003,             ISABEL,20030920,1800, L, TS,48.0,-31.4,145,2003
1555,AL132004,               LISA,20041003,1800,  , TS,44.5,-30.0,65,2004
1556,AL132005,                LEE,20050903,1800,  , TS,37.4,-45.1,35,2005
1557,AL132007,            LORENZO,20070928,1800, L, TS,21.8,-94.4,70,2007
1558,AL132008,              MARCO,20081007,1800, L, TS,19.9,-91.7,55,2008
1559,AL132010,               KARL,20100918,1800, T, TS,19.7,-78.5,110,2010
1560,AL132011,                LEE,20110906,1800, T, TS,34.9,-85.1,50,2011
1561,AL132012,            MICHAEL,20120912,1800,  , TS,45.0,-36.7,100,2012
1562,AL132013,            LORENZO,20131026,1800,  , TS,32.8,-43.9,45,2013
1563,AL141887,            UNNAMED,18871012,1800,  , TS,41.2,-38.1,75,1887
1564,AL141916,            UNNAMED,19161019,1800, L, TS,38.5,-75.6,95,1916
1565,AL141932,            UNNAMED,19321114,1800,  , TS,40.3,-36.0,150,1932
1566,AL141933,            UNNAMED,19330925,1800,  , TS,23.0,-57.9,140,1933
1567,AL141936,            UNNAMED,19360914,1800,  , TS,28.8,-94.0,45,1936
1568,AL141944,            UNNAMED,19441103,1800,  , TS,12.2,-81.3,60,1944
1569,AL141949,            UNNAMED,19491017,1800,  , TS,38.0,-49.2,50,1949
1570,AL141950,               MIKE,19501028,1800,  , TS,31.8,-42.2,40,1950
1571,AL141953,            UNNAMED,19531209,1800,  , TS,21.0,-52.5,55,1953
1572,AL141954,              HAZEL,19541018,1800, L, TS,58.1,-58.5,115,1954
1573,AL141959,            UNNAMED,19590914,1800,  , TS,50.5,-46.5,55,1959
1574,AL141967,              DORIA,19670921,1800,  , TS,38.0,-64.5,75,1967
1575,AL141968,             GLADYS,19681021,1800,  , TS,46.0,-61.0,75,1968
1576,AL141969,            UNNAMED,19690901,1800,  , TD,28.9,-79.1,25,1969
1577,AL141970,            UNNAMED,19700925,1800,  , TD,24.8,-21.0,25,1970
1578,AL141971,             GINGER,19711005,1800,  , TS,37.3,-48.3,95,1971
1579,AL141972,            CHARLIE,19720922,1800,  , SS,54.0,-36.0,60,1972
1580,AL141973,               FRAN,19731013,1800,  , SS,48.2,-6.5,70,1973
1581,AL141974,               FIFI,19740922,1800,  , TS,17.7,-65.0,95,1974
1582,AL141975,               FAYE,19750929,1800,  , TS,43.0,-33.5,90,1975
1583,AL141976,            UNNAMED,19760917,1800,  , SS,37.0,-78.0,40,1976
1584,AL141977,             FRIEDA,19771019,1800,  , TS,17.6,-83.2,50,1977
1585,AL141978,            UNNAMED,19780910,1800,  , TD,24.0,-94.0,30,1978
1586,AL141979,             GLORIA,19790915,1800,  , TS,45.0,-21.0,85,1979
1587,AL141980,               IVAN,19801012,1800,  , TS,52.5,-20.0,90,1980
1588,AL141981,              FLOYD,19810912,1800,  , TS,40.6,-33.4,100,1981
1589,AL141984,           HORTENSE,19841002,1800,  , TS,43.2,-35.0,65,1984
1590,AL141985,            UNNAMED,19851209,1800,  , TD,9.8,-77.0,30,1985
1591,AL141987,            UNNAMED,19871104,1800,  , TD,28.5,-77.5,30,1987
1592,AL141988,            UNNAMED,19880814,1800,  , TD,30.5,-74.5,30,1988
1593,AL141989,              JERRY,19891016,2100, P, TS,33.8,-92.4,75,1989
1594,AL141990,               LILI,19901015,1800,  , TS,47.5,-44.0,65,1990
1595,AL141995,            UNNAMED,19950913,1800,  , TD,26.5,-41.9,30,1995
1596,AL141998,             NICOLE,19981202,1800,  , TS,52.0,-28.0,75,1998
1597,AL141999,               JOSE,19991025,1800, L, TS,9.8,-50.8,85,1999
1598,AL142000,              JOYCE,20001002,1800,  , TS,12.5,-29.6,80,2000
1599,AL142001,            LORENZO,20011031,1800,  , TS,37.4,-34.9,35,2001
1600,AL142002,            UNNAMED,20021016,1800, L, TD,22.4,-80.5,30,2002
1601,AL142003,            UNNAMED,20030910,1800,  , TD,15.9,-21.7,30,2003
1602,AL142004,            MATTHEW,20041011,1800, L, TS,33.6,-90.9,40,2004
1603,AL142005,              MARIA,20050914,1800,  , TS,63.5,-0.0,100,2005
1604,AL142007,            MELISSA,20071005,1800,  , TS,24.6,-25.8,35,2007
1605,AL142008,               NANA,20081015,1800,  , TS,22.0,-36.6,35,2008
1606,AL142010,               LISA,20100929,2100, S, TS,30.2,-27.6,75,2010
1607,AL142011,              MARIA,20110916,1830, L, TS,47.0,-35.9,70,2011
1608,AL142012,             NADINE,20121004,1800,  , TS,37.6,-25.4,80,2012
1609,AL142013,            MELISSA,20131123,1800,  , TS,41.6,-17.1,55,2013
1610,AL151887,            UNNAMED,18871019,1800,  , TS,31.7,-48.0,90,1887
1611,AL151916,            UNNAMED,19161116,1800,  , TS,27.0,-75.5,60,1916
1612,AL151932,            UNNAMED,19321110,1800,  , TS,38.4,-26.0,85,1932
1613,AL151933,            UNNAMED,19330928,1800,  , TS,53.5,-24.6,65,1933
1614,AL151936,            UNNAMED,19360925,1800,  , TS,48.3,-59.7,90,1936
1615,AL151949,            UNNAMED,19491106,1800,  , TS,41.5,-45.5,45,1949
1616,AL151950,            UNNAMED,19501029,1800,  , TS,28.0,-26.0,45,1950
1617,AL151954,            UNNAMED,19541121,1800,  , TS,25.2,-43.5,35,1954
1618,AL151967,            UNNAMED,19670926,1800,  , TD,16.5,-14.5,-99,1967
1619,AL151968,            UNNAMED,19681125,1800,  , TD,29.8,-67.5,25,1968
1620,AL151969,            UNNAMED,19690910,1800,  , TD,17.0,-17.0,30,1969
1621,AL151970,            UNNAMED,19701011,1800,  , TD,9.8,-15.0,30,1970
1622,AL151971,            UNNAMED,19710911,1800,  , TD,33.0,-73.0,25,1971
1623,AL151972,            UNNAMED,19720924,1800,  , TD,16.5,-33.0,25,1972
1624,AL151973,            UNNAMED,19731012,1800,  , TD,31.5,-53.5,25,1973
1625,AL151974,            UNNAMED,19740920,1800,  , TD,34.0,-58.0,25,1974
1626,AL151975,             GLADYS,19751004,1800,  , TS,55.0,-34.8,120,1975
1627,AL151976,            UNNAMED,19760927,1800,  , TD,27.0,-28.0,30,1976
1628,AL151977,            UNNAMED,19771025,1800,  , TD,30.5,-88.6,30,1977
1629,AL151978,               HOPE,19780921,1800,  , TS,61.0,-23.0,55,1978
1630,AL151979,              HENRI,19790924,1800,  , TS,26.4,-86.7,75,1979
1631,AL151980,            UNNAMED,19801018,1800,  , TD,16.5,-85.2,25,1980
1632,AL151981,               GERT,19810915,1800,  , TS,40.5,-28.2,90,1981
1633,AL151984,            ISIDORE,19841001,1800,  , TS,36.8,-62.1,50,1984
1634,AL151988,            UNNAMED,19880831,1800,  , WV,43.0,-21.0,30,1988
1635,AL151989,              KAREN,19891204,1800,  , TS,20.8,-83.1,50,1989
1636,AL151990,              MARCO,19901013,1800,  , TS,34.0,-79.5,55,1990
1637,AL151995,            MARILYN,19951001,2100, L, TS,39.8,-47.2,100,1995
1638,AL151999,            KATRINA,19991101,1800, L, TS,21.2,-80.9,35,1999
1639,AL152000,              KEITH,20001006,2300, L, TS,23.8,-82.9,120,2000
1640,AL152001,           MICHELLE,20011106,2300, L, TS,28.7,-66.5,120,2001
1641,AL152003,               JUAN,20030929,1800, L, TS,49.8,-61.4,90,2003
1642,AL152004,             NICOLE,20041011,1800,  , SS,38.5,-60.5,45,2004
1643,AL152005,               NATE,20050912,1800,  , TS,46.0,-25.0,80,2005
1644,AL152007,            FIFTEEN,20071017,1800,  , TD,48.7,-25.2,45,2007
1645,AL152008,               OMAR,20081021,1800,  , TS,38.3,-43.3,115,2008
1646,AL152010,            MATTHEW,20100926,1900, L, TS,17.5,-74.8,50,2010
1647,AL152011,               NATE,20110912,1800, L, TS,20.5,-92.1,65,2011
1648,AL152012,              OSCAR,20121005,1800,  , TS,23.5,-37.8,45,2012
1649,AL152013,            UNNAMED,20131207,1800,  , SS,37.1,-26.9,55,2013
1650,AL161887,            UNNAMED,18871106,1800, L, TS,53.6,-0.4,70,1887
1651,AL161933,            UNNAMED,19331004,1800,  , TS,27.4,-62.0,40,1933
1652,AL161936,            UNNAMED,19361011,1800,  , TS,20.3,-91.3,35,1936
1653,AL161949,            UNNAMED,19491105,1800, L, TS,18.0,-82.5,55,1949
1654,AL161950,            UNNAMED,19501112,1800,  , TS,38.0,-55.7,60,1950
1655,AL161954,              ALICE,19550106,2100, L, TS,22.1,-50.9,80,1955
1656,AL161967,            UNNAMED,19670930,1800,  , TD,16.0,-15.0,-99,1967
1657,AL161969,              GERDA,19690910,1800,  , TS,53.0,-65.0,110,1969
1658,AL161970,              GRETA,19701005,1800,  , TS,25.0,-75.4,45,1970
1659,AL161971,            UNNAMED,19710914,1800,  , TD,18.5,-16.0,30,1971
1660,AL161972,            UNNAMED,19721003,1800,  , TD,39.5,-51.0,25,1972
1661,AL161973,              GILDA,19731030,1800,  , TS,61.8,-40.4,60,1973
1662,AL161974,            UNNAMED,19740927,1800,  , TD,29.0,-83.0,30,1974
1663,AL161975,            UNNAMED,19750929,1800,  , TD,19.0,-84.0,25,1975
1664,AL161976,            UNNAMED,19760924,1800,  , TD,31.0,-88.5,25,1976
1665,AL161978,              GRETA,19780920,1800,  , TS,17.0,-62.5,115,1978
1666,AL161979,            UNNAMED,19790921,1800,  , TD,41.8,-47.0,30,1979
1667,AL161980,             JEANNE,19801116,1800,  , TS,26.3,-82.6,85,1980
1668,AL161981,             HARVEY,19810920,1800,  , TS,38.5,-32.8,115,1981
1669,AL161984,          JOSEPHINE,19841021,1800,  , TS,44.1,-39.5,90,1984
1670,AL161988,            UNNAMED,19880824,1800,  , TD,16.2,-60.7,30,1988
1671,AL161990,               NANA,19901021,1800,  , TS,29.6,-60.4,75,1990
1672,AL161995,               NOEL,19951007,1800,  , TS,36.0,-28.0,65,1995
1673,AL161999,              LENNY,19991123,1800, L, TS,18.5,-52.8,135,1999
1674,AL162000,             LESLIE,20001010,1800,  , TS,56.0,-10.0,60,2000
1675,AL162001,               NOEL,20011106,1800,  , TS,45.0,-48.0,65,2001
1676,AL162003,               KATE,20031010,1800,  , TS,63.0,-6.0,110,2003
1677,AL162004,               OTTO,20041205,1800,  , TS,31.9,-40.0,45,2004
1678,AL162005,            OPHELIA,20050923,1800, L, TS,68.8,-1.0,75,2005
1679,AL162007,               NOEL,20071106,1800, L, TS,64.2,-50.4,75,2007
1680,AL162008,            SIXTEEN,20081016,1800, L, TD,16.0,-82.8,25,2008
1681,AL162010,             NICOLE,20100930,1800, S, TS,27.4,-78.5,40,2010
1682,AL162011,            OPHELIA,20111004,1800, S, TS,51.3,-31.9,120,2011
1683,AL162012,              PATTY,20121013,1800,  , TS,25.6,-71.7,40,2012
1684,AL171887,            UNNAMED,18871204,1800,  , TS,34.9,-55.5,70,1887
1685,AL171933,            UNNAMED,19331009,1800,  , TS,44.5,-55.5,110,1933
1686,AL171936,            UNNAMED,19361216,1800,  , TS,40.0,-27.0,55,1936
1687,AL171967,            UNNAMED,19670928,1800,  , TD,18.1,-18.7,-99,1967
1688,AL171969,              HOLLY,19690921,1800,  , TS,17.1,-47.4,75,1969
1689,AL171970,            UNNAMED,19701001,1800,  , TD,42.5,-52.5,25,1970
1690,AL171971,              HEIDI,19710915,1800,  , TS,45.5,-68.7,55,1971
1691,AL171972,            UNNAMED,19721015,1800,  , TD,34.0,-18.0,30,1972
1692,AL171973,            UNNAMED,19731118,1800,  , TD,10.8,-80.0,30,1973
1693,AL171974,           GERTRUDE,19741004,1800,  , TS,13.0,-45.1,65,1974
1694,AL171975,            UNNAMED,19751005,1800,  , TD,34.0,-33.0,25,1975
1695,AL171976,             GLORIA,19761005,1800,  , TS,39.0,-35.0,90,1976
1696,AL171978,            UNNAMED,19780929,1800,  , TD,33.0,-16.0,30,1978
1697,AL171979,            UNNAMED,19791020,1800,  , TD,21.2,-81.2,30,1979
1698,AL171980,            UNNAMED,19801118,1800,  , TD,30.0,-80.0,30,1980
1699,AL171981,            UNNAMED,19810914,1800,  , TD,13.0,-73.8,30,1981
1700,AL171984,            UNNAMED,19841028,1800,  , TD,30.8,-71.4,30,1984
